                   t                divB                mass
    1.8030001958e+03    5.9116433739e-12    4.0795410224e-03
    1.8040002151e+03    5.9097563866e-12    4.0795709546e-03
    1.8050002363e+03    5.9072474235e-12    4.0796008883e-03
    1.8060002593e+03    5.9016594701e-12    4.0796308235e-03
    1.8070000104e+03    5.8991575271e-12    4.0796607519e-03
    1.8080000369e+03    5.9010360904e-12    4.0796906894e-03
    1.8090000650e+03    5.8941775093e-12    4.0797206273e-03
    1.8100000946e+03    5.8895934219e-12    4.0797505648e-03
    1.8110001257e+03    5.8837218587e-12    4.0797805015e-03
    1.8120001582e+03    5.8763058863e-12    4.0798104368e-03
    1.8130001921e+03    5.8684013190e-12    4.0798403705e-03
    1.8140002275e+03    5.8639899246e-12    4.0798703026e-03
    1.8150002644e+03    5.8584216273e-12    4.0799002334e-03
    1.8160000292e+03    5.8621899858e-12    4.0799301548e-03
    1.8170000694e+03    5.8620931093e-12    4.0799600837e-03
    1.8180001114e+03    5.8578852961e-12    4.0799900125e-03
    1.8190001552e+03    5.8508582340e-12    4.0800199418e-03
    1.8200002009e+03    5.8452899367e-12    4.0800498721e-03
    1.8210002485e+03    5.8384243356e-12    4.0800798039e-03
    1.8220000243e+03    5.8334429138e-12    4.0801097292e-03
    1.8230000758e+03    5.8253207252e-12    4.0801396645e-03
    1.8240001291e+03    5.8233340533e-12    4.0801696014e-03
    1.8250001843e+03    5.8233803855e-12    4.0801995392e-03
    1.8260002411e+03    5.8268272262e-12    4.0802294772e-03
    1.8270000257e+03    5.8241806703e-12    4.0802594065e-03
    1.8280000856e+03    5.8235629066e-12    4.0802893429e-03
    1.8290001470e+03    5.8184368719e-12    4.0803192783e-03
    1.8300002099e+03    5.8137278278e-12    4.0803492124e-03
    1.8310000004e+03    5.8137376558e-12    4.0803791371e-03
    1.8320000663e+03    5.8121047940e-12    4.0804090689e-03
    1.8330001337e+03    5.8162073066e-12    4.0804389994e-03
    1.8340002028e+03    5.8193817696e-12    4.0804689288e-03
    1.8350002735e+03    5.8164558161e-12    4.0804988572e-03
    1.8360000722e+03    5.8130651358e-12    4.0805287768e-03
    1.8370001465e+03    5.8060057815e-12    4.0805587042e-03
    1.8380002225e+03    5.8035136666e-12    4.0805886314e-03
    1.8390000266e+03    5.8029450432e-12    4.0806185503e-03
    1.8400001062e+03    5.7946276974e-12    4.0806484772e-03
    1.8410001876e+03    5.7955122227e-12    4.0806784037e-03
    1.8420002707e+03    5.8001805507e-12    4.0807083294e-03
    1.8430000816e+03    5.8025098006e-12    4.0807382460e-03
    1.8440001679e+03    5.7980941942e-12    4.0807681697e-03
    1.8450002558e+03    5.8006396614e-12    4.0807980922e-03
    1.8460000714e+03    5.8002507511e-12    4.0808280056e-03
    1.8470001624e+03    5.7996259673e-12    4.0808579270e-03
    1.8480002549e+03    5.8041258143e-12    4.0808878471e-03
    1.8490000754e+03    5.8160991980e-12    4.0809177579e-03
    1.8500001713e+03    5.8133473415e-12    4.0809476777e-03
    1.8510002689e+03    5.8163561315e-12    4.0809775984e-03
    1.8520000945e+03    5.8156499153e-12    4.0810075107e-03
    1.8530001957e+03    5.8159307169e-12    4.0810374310e-03
    1.8540000249e+03    5.8160949859e-12    4.0810673439e-03
    1.8550001298e+03    5.8185604247e-12    4.0810972668e-03
    1.8560002365e+03    5.8175340945e-12    4.0811271914e-03
    1.8570000712e+03    5.8170075914e-12    4.0811571095e-03
    1.8580001813e+03    5.8213838856e-12    4.0811870368e-03
    1.8590000193e+03    5.8249669150e-12    4.0812169566e-03
    1.8600001326e+03    5.8214372379e-12    4.0812468848e-03
    1.8610002474e+03    5.8179286209e-12    4.0812768125e-03
    1.8620000899e+03    5.8216239710e-12    4.0813067308e-03
    1.8630002075e+03    5.8193270133e-12    4.0813366553e-03
    1.8640000529e+03    5.8207731419e-12    4.0813665697e-03
    1.8650001736e+03    5.8209921672e-12    4.0813964906e-03
    1.8660000221e+03    5.8184551241e-12    4.0814264021e-03
    1.8670001460e+03    5.8218387843e-12    4.0814563210e-03
    1.8680002718e+03    5.8209303909e-12    4.0814862395e-03
    1.8690001255e+03    5.8278058200e-12    4.0815161500e-03
    1.8700002550e+03    5.8231318760e-12    4.0815460696e-03
    1.8710001126e+03    5.8337546036e-12    4.0815759822e-03
    1.8720002459e+03    5.8338936005e-12    4.0816059047e-03
    1.8730001073e+03    5.8314773020e-12    4.0816358214e-03
    1.8740002444e+03    5.8352274084e-12    4.0816657485e-03
    1.8750001095e+03    5.8305717166e-12    4.0816956688e-03
    1.8760002501e+03    5.8264678000e-12    4.0817255975e-03
    1.8770001185e+03    5.8261420701e-12    4.0817555174e-03
    1.8780002621e+03    5.8221701303e-12    4.0817854446e-03
    1.8790001335e+03    5.8189296789e-12    4.0818153627e-03
    1.8800000063e+03    5.8161385102e-12    4.0818452797e-03
    1.8810001543e+03    5.8150307476e-12    4.0818752037e-03
    1.8820000301e+03    5.8158942127e-12    4.0819051180e-03
    1.8830001811e+03    5.8240978338e-12    4.0819350390e-03
    1.8840000601e+03    5.8258837325e-12    4.0819649506e-03
    1.8850002144e+03    5.8285246723e-12    4.0819948697e-03
    1.8860000968e+03    5.8231585522e-12    4.0820247802e-03
    1.8870002547e+03    5.8235067463e-12    4.0820546990e-03
    1.8880001406e+03    5.8247984340e-12    4.0820846097e-03
    1.8890000283e+03    5.8273719814e-12    4.0821145206e-03
    1.8900001917e+03    5.8275825827e-12    4.0821444399e-03
    1.8910000830e+03    5.8241020459e-12    4.0821743510e-03
    1.8920002498e+03    5.8227682379e-12    4.0822042703e-03
    1.8930001444e+03    5.8279757050e-12    4.0822341808e-03
    1.8940000407e+03    5.8291298000e-12    4.0822640901e-03
    1.8950002124e+03    5.8330231153e-12    4.0822940059e-03
    1.8960001118e+03    5.8294948421e-12    4.0823239117e-03
    1.8970000128e+03    5.8293530373e-12    4.0823538154e-03
    1.8980001892e+03    5.8262431587e-12    4.0823837252e-03
    1.8990000934e+03    5.8299708010e-12    4.0824136251e-03
    1.9000002731e+03    5.8281231259e-12    4.0824435318e-03
    1.9010001807e+03    5.8296380510e-12    4.0824734297e-03
    1.9020000900e+03    5.8341982703e-12    4.0825033278e-03
    1.9030000011e+03    5.8381631900e-12    4.0825332263e-03
    1.9040001879e+03    5.8402509505e-12    4.0825631335e-03
    1.9050001026e+03    5.8417728956e-12    4.0825930331e-03
    1.9060000191e+03    5.8431207437e-12    4.0826229332e-03
    1.9070002113e+03    5.8477132552e-12    4.0826528422e-03
    1.9080001313e+03    5.8513019007e-12    4.0826827436e-03
    1.9090000530e+03    5.8548203457e-12    4.0827126451e-03
    1.9100002500e+03    5.8580088488e-12    4.0827425539e-03
    1.9110001747e+03    5.8552162761e-12    4.0827724528e-03
    1.9120001009e+03    5.8574303974e-12    4.0828023499e-03
    1.9130000285e+03    5.8597961515e-12    4.0828322453e-03
    1.9140002314e+03    5.8568070176e-12    4.0828621478e-03
    1.9150001620e+03    5.8607901895e-12    4.0828920408e-03
    1.9160000941e+03    5.8629579784e-12    4.0829219325e-03
    1.9170000280e+03    5.8591727718e-12    4.0829518229e-03
    1.9180002373e+03    5.8624609595e-12    4.0829817208e-03
    1.9190001747e+03    5.8613644289e-12    4.0830116108e-03
    1.9200001139e+03    5.8652759963e-12    4.0830415019e-03
    1.9210000550e+03    5.8663374267e-12    4.0830713945e-03
    1.9220002718e+03    5.8777646511e-12    4.0831012966e-03
    1.9230002167e+03    5.8796684865e-12    4.0831311914e-03
    1.9240001635e+03    5.8841879895e-12    4.0831610870e-03
    1.9250001121e+03    5.8878875517e-12    4.0831909839e-03
    1.9260000624e+03    5.8922273416e-12    4.0832208821e-03
    1.9270000142e+03    5.8970683626e-12    4.0832507810e-03
    1.9280002414e+03    5.9006626241e-12    4.0832806878e-03
    1.9290001963e+03    5.9032389796e-12    4.0833105852e-03
    1.9300001526e+03    5.9109090775e-12    4.0833404807e-03
    1.9310001103e+03    5.9155142250e-12    4.0833703741e-03
    1.9320000695e+03    5.9119410236e-12    4.0834002657e-03
    1.9330000302e+03    5.9102365574e-12    4.0834301563e-03
    1.9340002664e+03    5.9065257632e-12    4.0834600547e-03
    1.9350002304e+03    5.9091330068e-12    4.0834899449e-03
    1.9360001961e+03    5.9113302800e-12    4.0835198356e-03
    1.9370001635e+03    5.9206388557e-12    4.0835497266e-03
    1.9380001328e+03    5.9232699675e-12    4.0835796178e-03
    1.9390001039e+03    5.9222941816e-12    4.0836095088e-03
    1.9400000769e+03    5.9266423956e-12    4.0836393994e-03
    1.9410000516e+03    5.9308586329e-12    4.0836692893e-03
    1.9420000280e+03    5.9388923690e-12    4.0836991787e-03
    1.9430000061e+03    5.9389976696e-12    4.0837290677e-03
    1.9440002597e+03    5.9435480608e-12    4.0837589644e-03
    1.9450002410e+03    5.9475565048e-12    4.0837888526e-03
    1.9460002239e+03    5.9531037420e-12    4.0838187401e-03
    1.9470002083e+03    5.9578085742e-12    4.0838486265e-03
    1.9480001943e+03    5.9629991933e-12    4.0838785114e-03
    1.9490001820e+03    5.9679862311e-12    4.0839083945e-03
    1.9500001712e+03    5.9654519959e-12    4.0839382761e-03
    1.9510001622e+03    5.9650911658e-12    4.0839681563e-03
    1.9520001548e+03    5.9635902808e-12    4.0839980358e-03
    1.9530001493e+03    5.9715608365e-12    4.0840279150e-03
    1.9540001455e+03    5.9704643059e-12    4.0840577947e-03
    1.9550001436e+03    5.9662143725e-12    4.0840876639e-03
    1.9560001434e+03    5.9673572354e-12    4.0841175334e-03
    1.9570001450e+03    5.9651108219e-12    4.0841474197e-03
    1.9580001482e+03    5.9644551500e-12    4.0841773111e-03
    1.9590001532e+03    5.9674218197e-12    4.0842071951e-03
    1.9600001597e+03    5.9645534306e-12    4.0842370716e-03
    1.9610001678e+03    5.9679595550e-12    4.0842669462e-03
    1.9620001773e+03    5.9514694763e-12    4.0842968211e-03
    1.9630001882e+03    5.9531486703e-12    4.0843266952e-03
    1.9640002007e+03    5.9529801893e-12    4.0843565670e-03
    1.9650002147e+03    5.9564845943e-12    4.0843864368e-03
    1.9660002302e+03    5.9614814602e-12    4.0844163058e-03
    1.9670002474e+03    5.9621174760e-12    4.0844461747e-03
    1.9680002662e+03    5.9610602577e-12    4.0844760432e-03
    1.9690000131e+03    5.9643063251e-12    4.0845059034e-03
    1.9700000356e+03    5.9628110561e-12    4.0845357723e-03
    1.9710000600e+03    5.9656008208e-12    4.0845656423e-03
    1.9720000863e+03    5.9689086646e-12    4.0845955141e-03
    1.9730001146e+03    5.9771824862e-12    4.0846253879e-03
    1.9740001447e+03    5.9813874913e-12    4.0846552634e-03
    1.9750001766e+03    5.9875974205e-12    4.0846851402e-03
    1.9760002102e+03    5.9910807654e-12    4.0847150175e-03
    1.9770002455e+03    5.9926883550e-12    4.0847448946e-03
    1.9780000084e+03    5.9953910712e-12    4.0847747626e-03
    1.9790000466e+03    6.0026666427e-12    4.0848046377e-03
    1.9800000863e+03    6.0063016205e-12    4.0848345117e-03
    1.9810001274e+03    6.0122181119e-12    4.0848643847e-03
    1.9820001700e+03    6.0105557659e-12    4.0848942566e-03
    1.9830002140e+03    6.0063577808e-12    4.0849241273e-03
    1.9840002597e+03    6.0052626542e-12    4.0849539968e-03
    1.9850000331e+03    6.0100601510e-12    4.0849838570e-03
    1.9860000821e+03    6.0114374832e-12    4.0850137247e-03
    1.9870001329e+03    6.0193883828e-12    4.0850435917e-03
    1.9880001854e+03    6.0207306148e-12    4.0850734582e-03
    1.9890002398e+03    6.0259942423e-12    4.0851033245e-03
    1.9900000222e+03    6.0263213763e-12    4.0851331828e-03
    1.9910000802e+03    6.0232185177e-12    4.0851630497e-03
    1.9920001399e+03    6.0281395672e-12    4.0851929173e-03
    1.9930002013e+03    6.0287643509e-12    4.0852227852e-03
    1.9940002644e+03    6.0301627433e-12    4.0852526529e-03
    1.9950000552e+03    6.0273617465e-12    4.0852825116e-03
    1.9960001214e+03    6.0286155260e-12    4.0853123774e-03
    1.9970001892e+03    6.0304884732e-12    4.0853422423e-03
    1.9980002585e+03    6.0387636988e-12    4.0853721059e-03
    1.9990000555e+03    6.0444134286e-12    4.0854019599e-03
    2.0000000000e+03    6.0507188303e-12    4.0854318190e-03
